Die folgende Liste enthält über 4200 Filme (u. a. Top100 seit 1980) aus den letzten Jahren.,,,,
"Wenn du die Liste durchgehst und einen Film gesehen hast, trage 1 in die letzte Spalte ein.",,,,
"Am Ende steht hier die Summe der Filme, die du gesehen hast:",,,,
2015,It Follows,It Follows,0,
2015,American Ultra,American Ultra,0,
2015,Fack ju Göhte 2,Fack ju Göhte 2,0,
2015,Imitation Game,Imitation Game,0,
2015,Mortdecai,Mortdecai,0,
2015,Black Sea,Black Sea,0,
2015,Blackhat,Blackhat,0,
2015,Child 44,Kind 44,0,
2015,Clouds of Sils Maria,Die Wolken von Sils Maria,0,
2015,Hot Tub Time Machine 2,Hot Tub Time Machine 2,0,
2015,The 100-Year Old Man Who Climbed Out the Window and Disappeared,"Der Hundertjährige, der aus dem Fenster stieg und verschwand",0,
2015,The Loft,The Loft,0,
2015,John Wick,John Wick,0,
2015,Hardcore Henry,Hardcore,0,
2014,Guardians of the Galaxy,Guardians of the Galaxy,0,
2014,Captain America: The Winter Soldier,The Return of the First Avenger,0,
2014,The LEGO Movie,The LEGO Movie,0,
2014,The Hunger Games: Mockingjay – Part 1,Die Tribute von Panem – Mockingjay Teil 1,0,
2014,Transformers: Age of Extinction,Transformers: Ära des Untergangs,0,
2014,Maleficent,Maleficent – Die dunkle Fee,0,
2014,The Hobbit: The Battle fo the Five Armies,Der Hobbit: Die Schlacht der fünf Heere,0,
2014,X-Men: Days of Future Past,X-Men: Zukunft ist Vergangenheit,0,
2014,Big Hero 6,Baymax – Riesiges Robowabohu,0,
2014,Dawn of the Planet of the Apes,Planet der Affen: Revolution,0,
2014,The Amazing Spider-Man 2,The Amazin Spider-Man 2: Rise of Electro,0,
2014,Godzilla (2014),Godzilla,0,
2014,22 Jump Street,22 Jump Street,0,
2014,Teenage Mutant Ninja Turtles (2014),Teenage Mutant Ninja Turtles,0,
2014,Interstellar,Interstellar,0,
2014,How to Train Your Dragon 2,Drachenzähmen leicht gemacht 2,0,
2014,Divergent,Die Bestimmung – Divergent,0,
2014,Neighbors,Bad Neighbors,0,
2014,Ride Along,Ride Along,0,
2014,Rio 2,Rio 2 – Dschungelfieber,0,
2014,Lucy,Lucy,0,
2014,The Fault in our Stars,Das Schicksal ist ein mieser Verräter,0,
2014,Mr. Peabody & Sherman,Die Abenteuer von Mr. Peabody & Sherman,0,
2014,Gone Girl,Gone Girl – Das perfekte Opfer,0,
2014,300: Rise of An Empire,300: Rise of An Empire,0,
2014,Unbroken,Unbroken,0,
2014,Noah,Noah,0,
2014,Edge of Tomorrow,Edge of Tomorrow,0,
2014,Non-Stop,Non-Stop,0,
2014,Heaven is for Real,Den Himmel gibt's echt,0,
2014,The Maze Runner,Die Auserwählten – Im Labyrinth,0,
2014,The Equalizer,The Equalizer,0,
2014,Tammy,Tammy – Voll abgefahren,0,
2014,The Other Woman (2014),Die Schadenfreundinnen,0,
2014,Let's Be Cops,Let's Be Cops – Die Party Bullen,0,
2014,Penguins of Madagascar,Die Pinguine aus Madagascar,0,
2014,The Monuments Men,Monuments Men – Ungewöhnliche Helden,0,
2014,Annabelle,Annabelle,0,
2014,Hercules (2014),Hercules,0,
2014,The Purge: Anarchy,The Purge: Anarchy,0,
2014,Think Like a Man Too,Denk wie ein Mann 2,0,
2014,The Nut Job,The Nut Job,0,
2014,Exodus: Gods and Kings,Exodus: Götter und Könige,0,
2014,God's Not Dead,God's Not Dead,0,
2014,Son of God,Son of God,0,
2014,The Grand Budapest Hotel,Grand Budapest Hotel,0,
2014,Planes: Fire & Rescue,Planes 2 – Immer im Einsatz,0,
2014,RoboCop (2014),RoboCop,0,
2014,The Hundred-Foot Journey,Madame Mallory und der Duft von Curry,0,
2014,No Good Deed (2014),Keine gute Tat,0,
2014,Muppets Most Wanted,Muppets Most Wanted,0,
2014,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,0,
2014,If I Stay,Wenn ich bleibe,0,
2014,About Last Night (2014),About Last Night,0,
2014,Into The Storm,Storm Hunters,0,
2014,Jersey Boys,Jersey Boys,0,
2014,The Boxtrolls,Die Boxtrolls,0,
2014,Blended,Urlaubsreif,0,
2014,The Giver,Hüter der Erinnerung – The Giver,0,
2014,Need for Speed,Need for Speed,0,
2014,A Million Ways to Die in the West,A Million Ways to Die in the West,0,
2014,Dracula Untold,Dracula Untold,0,
2014,Dolphin Tale 2,Dolphin Tale 2,0,
2014,The Expendables 3,The Expendables 3,0,
2014,Earth to Echo,Earth to Echo,0,
2014,Sex Tape,Sex Tape,0,
2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",0,
2014,Million Dollar Arm,Million Dollar Arm,0,
2014,This is Where I Leave You,This is Where I Leave You,0,
2014,Paranormal Activity: The Marked Ones,Paranormal Activity: The Marked Ones,0,
2014,Chef,Chef,0,
2014,3 Days to Kill,3 Days to Kill,0,
2014,Deliver Us From Evil,Deliver Us From Evil,0,
2014,Get On Up,Get On Up,0,
2014,When the Game Stands Tall,When the Game Stands Tall,0,
2014,Fury (2014),Herz aus Stahl,0,
2014,Draft Day,Draft Day,0,
2014,The Judge,The Judge,0,
2014,Oculus,Oculus,0,
2014,That Awkward Moment,That Awkward Moment,0,
2014,A Walk Among the Tombstones,A Walk Among the Tombstones,0,
2014,The November Man,The November Man,0,
2014,Boyhood,Boyhood,0,
2014,Endless Love (2014),Endless Love (2014),0,
2014,Pompeii,Pompeii,0,
2014,Transcendence,Transcendence,0,
2014,As Above/So Below,As Above/So Below,0,
2014,Brick Mansions,Brick Mansions,0,
2014,"I, Frankenstein","I, Frankenstein",0,
2014,The Legend of Hercules,The Legend of Hercules,0,
2014,The Book of Life (2014),The Book of Life (2014),0,
2014,Bears,Bears,0,
2014,A Haunted House 2,A Haunted House 2,0,
2014,A Most Wanted Man,A Most Wanted Man,0,
2014,Begin Again,Can a Song Save Your Life?,0,
2014,Tyler Perry's The Single Moms Club,Tyler Perry's The Single Moms Club,0,
2014,Devil's Due,Devil's Due,0,
2014,And So It Goes,And So It Goes,0,
2014,Step Up All In,Step Up All In,0,
2014,America (2014),America (2014),0,
2014,Frank Miller's Sin City: A Dame to Kill For,Frank Miller's Sin City: A Dame to Kill For,0,
2014,Addicted,Addicted,0,
2014,Labor Day,Labor Day,0,
2014,Left Behind (2014),Left Behind (2014),0,
2014,Winter's Tale,Winter's Tale,0,
2014,The Best of Me,The Best of Me,0,
2014,Birdman,Birdman oder (Die unverhoffte Macht der Ahnungslosigkeit),0,
2014,Moms' Night Out,Moms' Night Out,0,
2014,Belle,Belle,0,
2014,Top Five,Top Five,0,
2014,The Physician,Der Medicus,0,
2014,–,Stromberg – Der Film,0,
2014,Serial (Bad) Weddings,Monsieur Claude und seine Töchter,0,
2014,Nightcrawler,Nightcrawler – Jede Nacht hat ihren Preis,0,
2014,Paddington,Paddington,0,
2014,–,Honig im Kopf,0,
2014,Night at the Museum: Secret of the Tomb,Nachts im Museum: Das geheimnisvolle Grabmahl,0,
2014,American Sniper,American Sniper,0,
2014,The Hungover Games,The Hungover Games,0,
2014,Sapphire Blue,Saphirblau,0,
2014,Better Living Through Chemistry,"Hauptsache, die Chemie stimmt",0,
2014,The Theory of Everything,Die Entdeckung der Unendlichkeit,0,
2014,Labyrith of Lies,Im Labyrinth des Schweigens,0,
2014,Whiplash,Whiplash,0,
2013,The Hunger Games: Catching Fire,Die Tribute von Panem – Catching Fire,0,
2013,Iron Man 3,Iron Man 3,0,
2013,Despicable Me 2,Ich – einfach unverbesserlich 2,0,
2013,Frozen,Die Eiskönigin – Völlig unverfroren,0,
2013,Man of Steel,Man of Steel,0,
2013,Monsters University,Die Monster Uni,0,
2013,Gravity,Gravity,0,
2013,The Hobbit: The Desolation of Smaug,Der Hobbit – Smaugs Einöde,0,
2013,Fast & Furious 6,Fast & Furious 6,0,
2013,Oz The Great and Powerful,Die fantastische Welt von Oz,0,
2013,Star Trek Into Darkness,Star Trek Into Darkness,0,
2013,Thor: The Dark World,Thor: The Dark World,0,
2013,World War Z,World War Z,0,
2013,The Croods,Die Croods,0,
2013,The Heat,Taffe Mädels,0,
2013,We're the Millers,Wir sind die Millers,0,
2013,The Great Gatsby (2013),Der große Gatsby (2013),0,
2013,The Conjuring,Conjuring – Die Heimsuchung,0,
2013,Identity Thief,Voll abgezockt,0,
2013,American Hustle,American Hustle,0,
2013,Grown Ups 2,Kindsköpfe 2,0,
2013,The Wolverine,Wolverine: Weg des Kriegers,0,
2013,Anchorman 2: The Legend Continues,Anchorman – Die Legende kehrt zurück,0,
2013,G.I. Joe: Retaliation,G.I. Joe – Die Abrechnung,0,
2013,Cloudy with a Chance of Meatballs 2,Wolkig mit Aussicht auf Fleischbällchen 2,0,
2013,Now You See Me,Die Unfassbaren – Now You See Me,0,
2013,Lee Daniels' The Butler,Der Butler,0,
2013,The Hangover Part III,Hangover 3,0,
2013,Epic,Epic – Verborgenes Königreich,0,
2013,Captain Phillips,Captain Phillips,0,
2013,Lone Survivor,Lone Survivor,0,
2013,The Wolf of Wall Street,The Wolf of Wall Street,0,
2013,Jackass Presents: Bad Grandpa,Jackass: Bad Grandpa,0,
2013,Pacific Rim,Pacific Rim,0,
2013,This is the End,Das ist das Ende,0,
2013,Olympus Has Fallen,Olympus Has Fallen – Die Welt in Gefahr,0,
2013,42,42 – Die wahre Geschichte einer Sportlegende,0,
2013,Elysium,Elysium,0,
2013,Planes,Planes,0,
2013,The Lone Ranger,The Lone Ranger,0,
2013,Oblivion,Oblivion,0,
2013,Insidious Chapter 2,Insidious: Chapter 2,0,
2013,Turbo,"Turbo – Kleine Schnecke, großer Traum",0,
2013,Saving Mr. Banks,Saving Mr. Banks,0,
2013,2 Guns,2 Guns,0,
2013,White House Down,White House Down,0,
2013,Mama,Mama,0,
2013,Safe Haven,Safe Haven – Wie ein Licht in der Nacht,0,
2013,The Smurfs 2,Die Schlümpfe 2,0,
2013,The Best Man Holiday,The Best Man Holiday,0,
2013,Percy Jackson: Sea of Monsters,Percy Jackson – Im Bann des Zyklopen,0,
2013,A Good Day to Die Hard,Stirb langsam – Ein guter Tag zum Sterben,0,
2013,Warm Bodies,Warm Bodies,0,
2013,Jack the Giant Slayer,Jack and the Giants,0,
2013,The Purge,The Purge – Die Säuberung,0,
2013,Last Vegas,Last Vegas,0,
2013,Ender's Game,Ender's Game – Das große Spiel,0,
2013,Prisoners,Prisoners,0,
2013,After Earth,After Earth,0,
2013,Escape From Planet Earth,Escape From Planet Earth,0,
2013,The Secret Life of Walter Mitty,Das erstaunliche Leben des Walter Mitty,0,
2013,Hansel and Gretel: Witch Hunters,Hänsel und Gretel: Hexenhäger,0,
2013,Free Birds,Free Birds – Esst uns an einem anderen Tag,0,
2013,Evil Dead (2013),Evil Dead,0,
2013,Red 2,R.E.D. 2,0,
2013,Tyler Perry's A Madea Christmas,A Madea Christmas,0,
2013,Tyler Perry's Temptation: Confessions of a Marriage Counselor,Temptation: Confessions of a Marriage Counselor,0,
2013,The Call,The Call – Leg nicht auf!,0,
2013,Pain and Gain,Pain and Gain,0,
2013,12 Years a Slave,12 Years a Slave,0,
2013,Gangster Squad,Gangster Squad,0,
2013,Jurassic Park 3D,Jurassic Park 3D,0,
2013,The Internship,Prakti.com,0,
2013,Instructions Not Included,Instructions Not Included,0,
2013,Snitch,Snitch – Ein riskanter Deal,0,
2013,Riddick,Riddick,0,
2013,A Haunted House,Ghost Movie,0,
2013,47 Ronin,47 Ronin,0,
2013,The Family (2013),Malavita – The Family,0,
2013,Carrie (2013),Carrie (2013),0,
2013,Walking with Dinosaurs,Dinosaurier – Im Reich der Giganten,0,
2013,Texas Chainsaw 3D,Texas Chainsaw 3D – The Legend is Back,0,
2013,R.I.P.D.,R.I.P.D.,0,
2013,Blue Jasmine,Blue Jasmine,0,
2013,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,0,
2013,August: Osage County,Im August in Osage County,0,
2013,Side Effects (2013),Side Effects – Tödliche Nebenwirkungen,0,
2013,Scary Movie 5,Scary Movie 5,0,
2013,The Mortal Instruments: City of Bones,Chroniken der Unterwelt – City of Bones,0,
2013,Delivery Man,Delivery Man,0,
2013,Grudge Match,Zwei vom alten Schlag,0,
2013,One Direction: This is Us,One Direction: This is Us,0,
2013,Kick-Ass 2,Kick-Ass 2,0,
2013,Philomena,Philomena,0,
2013,Rush (2013),Rush – alles für den Sieg,0,
2013,The Host (2013),Seelen,0,
2013,The World's End,The World's End,0,
2013,21 and Over,21 and Over,0,
2013,Escape Plan,Escape Plan,0,
2013,Don Jon,Don Jon,0,
2013,The Incredible Burt Wonderstone,Der unglaubliche Burt Wonderstone,0,
2013,The Big Wedding,The Big Wedding,0,
2013,Mud,Mud,0,
2013,The Place Beyond the Pines,The Place Beyond the Pines,0,
2013,"The Way, Way Back",Ganz weit hinten,0,
2013,Broken City,Broken City,0,
2013,Beautiful Creatures (2013),Beautiful Creatures – Eine unsterbliche Liebe,0,
2013,You're Next,You're Next,0,
2013,Quartet,Quartett,0,
2013,Admission,Admission,0,
2013,Parker,Parker,0,
2013,Dark Skies,Dark Skies,0,
2013,jOBS,jOBS,0,
2013,Fruitvale Station,Fruitvale Station,0,
2013,Baggage Claim,Baggage Claim – Liebe im Gepäck,0,
2013,The Last Exorcism Part II,Der letzte Exorzismus: The Next Chapter,0,
2013,Spring Breakers,Spring Breakers,0,
2013,The Last Stand,The Last Stand,0,
2013,Dead Man Down,Dead Man Down,0,
2013,Getaway (2013),Getaway (2013),0,
2013,Runner Runner,Runner Runner,0,
2013,Bullet to the Head,Shootout – Keine Gnade,0,
2013,Tyler Perry Presents Peeples,Tyler Perry Presents Peeples,0,
2013,Movie 43,Movie 43,0,
2013,Battle of the Year,Battle of the Year,0,
2013,Before Midnight,Before Midnight,0,
2013,Paranoia,Paranoia – Riskantes Spiel,0,
2013,About Time,Alles eine Frage der Zeit,0,
2013,The Spectacular NOW,The Spectacular NOW,0,
2013,–,Frau Ella,0,
2013,Justin and the Knights of Valour,Justin – Völlig verrittert,0,
2013,–,Im weißen Rössl – Wehe Du singst!,0,
2013,–,Hanni & Nanni 3,0,
2013,Inside Llewyn Davis,Inside Llewyn Davis,0,
2013,Vehicle 19,Vehicle 19,0,
2013,I Give It a Year,Das hält kein Jahr … !,0,
2013,Ruby Red,Rubinrot,0,
2013,Fack ju Göhte,Fack ju Göhte,0,
2013,The Love Punch,Wie in alten Zeiten,0,
2013,Man of Tai Chi,Man of Tai Chi,0,
2013,The Fifth Estate,Inside WikiLeaks - Die fünfte Gewalt,0,
2012,Marvel's The Avengers,Marvel's The Avengers,0,
2012,The Dark Knight Rises,The Dark Knight Rises,0,
2012,The Hunger Games,Die Tribute von Panem – The Hunger Games,0,
2012,Skyfall,James Bond 007: Skyfall,0,
2012,The Twilight Saga: Breaking Dawn Part 2,Breaking Dawn – Bis(s) zum Ende der Nacht – Teil 2,0,
2012,The Amazing Spider-Man,The Amazing Spider-Man,0,
2012,The Hobbit: An Unexpected Journey,Der Hobbit: Eine Unerwartete Reise,0,
2012,Brave,Merida – Legende der Highlands,0,
2012,Ted,Ted,0,
2012,Madagascar 3: Europe's Most Wanted,Madagascar 3: Flucht durch Europa,0,
2012,Dr. Seuss' The Lorax,Der Lorax,0,
